 variables=y, d, u, v, T
      0.96123899      0.24734629      0.35192578      0.00019378      4.10318543
      0.99260331      0.24784940      0.36284271      0.00020276      4.09521962
      1.02466473      0.24844087      0.37398437      0.00021231      4.08585785
      1.05743873      0.24912643      0.38535600      0.00022237      4.07501784
      1.09094117      0.24991307      0.39696026      0.00023279      4.06260761
      1.12518822      0.25080844      0.40879934      0.00024358      4.04853101
      1.16019644      0.25182090      0.42087575      0.00025477      4.03268840
      1.19598275      0.25295962      0.43319261      0.00026643      4.01497612
      1.23256444      0.25423456      0.44575369      0.00027867      3.99528653
      1.26995918      0.25565666      0.45856306      0.00029166      3.97350779
      1.30818505      0.25723794      0.47162495      0.00030560      3.94952374
      1.34726053      0.25899174      0.48494344      0.00032061      3.92321375
      1.38720449      0.26093298      0.49852237      0.00033672      3.89445242
      1.42803623      0.26307840      0.51236516      0.00035380      3.86310917
      1.46977550      0.26544681      0.52647470      0.00037175      3.82904744
      1.51244245      0.26805955      0.54085332      0.00039049      3.79212420
      1.55605772      0.27094074      0.55550265      0.00040997      3.75218822
      1.60064236      0.27411786      0.57042361      0.00043037      3.70907772
      1.64621794      0.27762233      0.58561624      0.00045213      3.66261779
      1.69280647      0.28149090      0.60107988      0.00047561      3.61261846
      1.74043047      0.28576755      0.61681305      0.00050055      3.55887153
      1.78911295      0.29050534      0.63281378      0.00052671      3.50113832
      1.83887743      0.29576813      0.64907917      0.00055393      3.43914618
      1.88974798      0.30163263      0.66560471      0.00058125      3.37260792
      1.94174916      0.30818952      0.68238401      0.00060897      3.30122896
      1.99490611      0.31554833      0.69940656      0.00063936      3.22468259
      2.04924452      0.32384162      0.71665837      0.00067267      3.14268104
      2.10479064      0.33322309      0.73411914      0.00070932      3.05504331
      2.16157132      0.34385537      0.75175871      0.00075163      2.96179687
      2.21961400      0.35588477      0.76953412      0.00080250      2.86337072
      2.27894673      0.36940808      0.78739007      0.00086447      2.76074655
      2.33959817      0.38443903      0.80525742      0.00093818      2.65545346
      2.40159764      0.40086995      0.82305332      0.00102217      2.54947533
      2.46497509      0.41849127      0.84068418      0.00111348      2.44486228
      2.52976117      0.43713626      0.85805336      0.00120543      2.34295338
      2.59598716      0.45689962      0.87506365      0.00128896      2.24363069
      2.66368508      0.47831410      0.89160612      0.00135726      2.14497252
      2.73288765      0.50237274      0.90754944      0.00140909      2.04371312
      2.80362829      0.53039725      0.92273038      0.00145043      1.93644852
      2.87594121      0.56381395      0.93695784      0.00149201      1.82117762
      2.94986134      0.60380471      0.95002725      0.00154576      1.69874571
      3.02542440      0.65079316      0.96173503      0.00161847      1.57345852
      3.10266692      0.70385762      0.97188783      0.00170695      1.45219340
      3.18162621      0.76044593      0.98032606      0.00179932      1.34205824
      3.26234043      0.81684899      0.98696951      0.00188303      1.24800752
      3.34484860      0.86918407      0.99186708      0.00195138      1.17200156
      3.42919057      0.91420174      0.99520424      0.00200263      1.11375654
      3.51540712      0.94948471      0.99724602      0.00203829      1.07207698
      3.60353989      0.97387516      0.99831339      0.00205989      1.04511153
      3.69363149      0.98878546      0.99878930      0.00207373      1.02934766
      3.78572545      0.99737422      0.99900167      0.00208146      1.02050905
      3.87986628      1.00222169      0.99913221      0.00208797      1.01559811
      3.97609945      1.00499894      0.99923693      0.00210496      1.01279244
      4.07447149      1.00676667      0.99931881      0.00211351      1.01104274
      4.17502993      1.00789419      0.99937166      0.00211671      1.00996806
      4.27782336      1.00859976      0.99939345      0.00211884      1.00931844
      4.38290146      1.00911735      0.99940562      0.00211998      1.00889947
      4.49031500      1.00948289      0.99942164      0.00212626      1.00861761
      4.60011590      1.00975412      0.99943700      0.00212789      1.00832842
      4.71235721      1.00988201      0.99944809      0.00212405      1.00817810
      4.82709317      1.01003099      0.99945380      0.00212496      1.00802162
      4.94437924      1.01022032      0.99945495      0.00212692      1.00787534
      5.06427208      1.01037836      0.99946554      0.00213726      1.00779064
      5.18682964      1.01057163      0.99947594      0.00213977      1.00763862
      5.31211114      1.01071736      0.99948276      0.00214108      1.00753805
      5.44017712      1.01084274      0.99949147      0.00214281      1.00742328
      5.57108948      1.01094471      0.99948805      0.00214577      1.00735332
      5.70491146      1.01107598      0.99949621      0.00215121      1.00725812
      5.84170775      1.01118188      0.99950057      0.00215427      1.00717331
      5.98154445      1.01126795      0.99950545      0.00215712      1.00709469
      6.12448913      1.01134488      0.99951168      0.00215913      1.00700714
      6.27061087      1.01143415      0.99951835      0.00216143      1.00694577
      6.41998029      1.01152997      0.99951683      0.00216723      1.00691082
      6.57266957      1.01161100      0.99952078      0.00217342      1.00686556
      6.72875248      1.01165802      0.99952713      0.00217113      1.00680493
      6.88830447      1.01168620      0.99952968      0.00216849      1.00674659
      7.05140263      1.01175576      0.99953436      0.00217137      1.00670961
      7.21812578      1.01187108      0.99953424      0.00218083      1.00668880
      7.38855449      1.01198367      0.99953608      0.00218981      1.00666375
      7.56277111      1.01203261      0.99953797      0.00219002      1.00661040
      7.74085984      1.01206153      0.99954235      0.00218561      1.00654094
      7.92290673      1.01211625      0.99954402      0.00218765      1.00650339
      8.10899977      1.01223584      0.99954670      0.00219783      1.00647376
      8.29922887      1.01231598      0.99954930      0.00220544      1.00644773
      8.49368597      1.01234908      0.99955311      0.00220604      1.00640956
      8.69246504      1.01236509      0.99955607      0.00220176      1.00638044
      8.89566213      1.01239209      0.99955774      0.00220116      1.00635111
      9.10337544      1.01243717      0.99955717      0.00220701      1.00634614
      9.31570535      1.01252299      0.99955605      0.00221712      1.00634757
      9.53275447      1.01259030      0.99955612      0.00222362      1.00633413
      9.75462768      1.01262017      0.99955898      0.00222461      1.00629833
      9.98143220      1.01266378      0.99956237      0.00222626      1.00627421
     10.21327763      1.01272780      0.99956323      0.00223255      1.00627515
     10.45027602      1.01277324      0.99956494      0.00223779      1.00626315
     10.69254189      1.01279058      0.99956684      0.00223873      1.00624048
     10.94019231      1.01280949      0.99956740      0.00224181      1.00622753
     11.19334697      1.01285611      0.99956762      0.00224859      1.00623337
     11.45212819      1.01290490      0.99956846      0.00225688      1.00624916
     11.71666104      1.01293606      0.99957030      0.00226251      1.00625345
     11.98707334      1.01294765      0.99956966      0.00226529      1.00625049
     12.26349578      1.01295539      0.99956651      0.00226602      1.00625417
     12.54606193      1.01300653      0.99956711      0.00227172      1.00624504
     12.83490835      1.01309224      0.99957268      0.00227894      1.00622517
     13.13017460      1.01317297      0.99957787      0.00228537      1.00619552
     13.43200340      1.01322429      0.99957341      0.00228961      1.00616656
     13.74054058      1.01324669      0.99956146      0.00229385      1.00617199
     14.05593525      1.01326433      0.99955605      0.00229746      1.00618649
     14.37833982      1.01329924      0.99956273      0.00230294      1.00619559
     14.70791010      1.01336499      0.99957353      0.00231084      1.00617487
     15.04480534      1.01343066      0.99957916      0.00232001      1.00615953
     15.38918835      1.01347467      0.99958229      0.00232325      1.00613948
     15.74122556      1.01356867      0.99959045      0.00232840      1.00607462
     16.10108708      1.01371740      0.99960044      0.00233618      1.00598103
     16.46894681      1.01379972      0.99959972      0.00234198      1.00594064
     16.84498253      1.01375508      0.99958295      0.00234850      1.00602162
     17.22937594      1.01369658      0.99956679      0.00235822      1.00615829
     17.62231281      1.01369208      0.99956819      0.00236349      1.00620607
     18.02398302      1.01374660      0.99957797      0.00236707      1.00616404
     18.43458067      1.01383649      0.99957719      0.00237753      1.00614587
     18.85430420      1.01386399      0.99957031      0.00238549      1.00616396
     19.28335642      1.01389214      0.99956927      0.00239380      1.00618423
     19.72194467      1.01394707      0.99957287      0.00240150      1.00618217
     20.17028090      1.01400230      0.99957192      0.00240932      1.00617895
     20.62858177      1.01404246      0.99956614      0.00241770      1.00618091
     21.09706875      1.01409961      0.99956329      0.00242711      1.00618107
     21.57596823      1.01416917      0.99956619      0.00243570      1.00617467
     22.06551164      1.01420258      0.99956878      0.00244261      1.00618190
     22.56593555      1.01424095      0.99956736      0.00245379      1.00620776
     23.07748179      1.01429566      0.99956623      0.00246541      1.00621428
     23.60039756      1.01434400      0.99956738      0.00247346      1.00621078
     24.13493556      1.01441286      0.99956714      0.00248531      1.00621977
     24.68135410      1.01447923      0.99956951      0.00249422      1.00621982
     25.23991723      1.01457531      0.99957329      0.00250398      1.00620473
     25.81089489      1.01464938      0.99956737      0.00251460      1.00619549
     26.39456298      1.01467361      0.99955401      0.00253000      1.00623044
     26.99120357      1.01466705      0.99955601      0.00254688      1.00626123
     27.60110499      1.01468911      0.99957108      0.00256228      1.00624612
     28.22456196      1.01476757      0.99957232      0.00257900      1.00623877
     28.86187576      1.01480886      0.99956203      0.00258930      1.00630597
     29.51335438      1.01485520      0.99956247      0.00259384      1.00640586
     30.17931265      1.01499916      0.99956657      0.00259656      1.00642201
     30.86007237      1.01518629      0.99955782      0.00260413      1.00640089
     31.55596254      1.01526230      0.99954932      0.00261735      1.00642437
     32.26731942      1.01522236      0.99955360      0.00264311      1.00644622
     32.99448680      1.01510861      0.99955927      0.00269522      1.00638352
     33.73781606      1.01484702      0.99956207      0.00277101      1.00624751
     34.49766641      1.01452450      0.99956829      0.00284826      1.00611061
     35.27440505      1.01449650      0.99957132      0.00288568      1.00607836
     36.06840735      1.01505929      0.99955868      0.00283697      1.00627418
     36.88005698      1.01612887      0.99953006      0.00268997      1.00669692
     37.70974619      1.01741462      0.99949344      0.00251485      1.00719773
     38.55787592      1.01849125      0.99946442      0.00238913      1.00757396
     39.42485602      1.01906445      0.99945311      0.00232914      1.00776338
     40.31110545      1.01931268      0.99944902      0.00233146      1.00787960
     41.21705250      1.01936633      0.99944631      0.00236080      1.00791084
     42.14313496      1.01931348      0.99944724      0.00240818      1.00787647
     43.08980035      1.01921883      0.99945103      0.00247706      1.00784392
     44.05750615      1.01903866      0.99945601      0.00254096      1.00777863
     45.04671999      1.01894478      0.99945786      0.00261083      1.00771975
     46.05791992      1.01889262      0.99946003      0.00267975      1.00766932
     47.09159458      1.01879775      0.99946365      0.00273782      1.00762303
     48.14824351      1.01877638      0.99946410      0.00280144      1.00761338
     49.22837731      1.01879328      0.99946378      0.00286335      1.00760744
     50.33251796      1.01880901      0.99946371      0.00291984      1.00760427
     51.46119904      1.01886810      0.99946216      0.00297803      1.00761657
     52.61496597      1.01895968      0.99946026      0.00303467      1.00762256
     53.79437631      1.01907433      0.99945778      0.00309283      1.00764961
     55.00000000      1.01918552      0.99945506      0.00314994      1.00769821
