   4.0031857074841266        3.9928496699608371E-004
   4.0089407907598247        4.0030508489499186E-004
   4.0146927820747917        4.0009595610615291E-004
   4.0204416798001343        3.9985791481229692E-004
   4.0261874823069546        3.9957531699854021E-004
   4.0319301879663589        3.9930228272238579E-004
   4.0376697951494522        3.9903188796579984E-004
   4.0434063022273383        3.9875578756674325E-004
   4.0491397075711228        3.9848124601453720E-004
   4.0548700095519097        3.9820673945896700E-004
   4.0605972065408045        3.9793169983813777E-004
   4.0663212969089120        3.9765717508274641E-004
   4.0720422790273361        3.9738321766367719E-004
   4.0777601512671815        3.9710971968070786E-004
   4.0834749119995539        3.9683669702317168E-004
   4.0891865595955590        3.9656414617066950E-004
   4.0948950924262988        3.9629220030136774E-004
   4.1006005088628799        3.9602096120626461E-004
   4.1063028072764070        3.9575007293899002E-004
   4.1120019860379839        3.9548022488429080E-004
   4.1176980435187165        3.9521134080082449E-004
   4.1233909780897093        3.9494060093677249E-004
   4.1290807881220664        3.9467514504122533E-004
   4.1347674719868932        3.9440843656650827E-004
   4.1404510280552946        3.9413175111588004E-004
   4.1461314546983745        3.9388630020396642E-004
   4.1518087502872385        3.9360004505829111E-004
   4.1574829131929913        3.9333550357009646E-004
   4.1631539417867369        3.9309624558891244E-004
   4.1688218344395818        3.9280531330216912E-004
   4.1744865895226280        3.9255080601781871E-004
   4.1801482054069830        3.9229441460083300E-004
   4.1858066804637506        3.9202581051270741E-004
   4.1914620130640348        3.9176773035773583E-004
   4.1971142015789411        3.9151124521978619E-004
   4.2027632443795735        3.9125342497396844E-004
   4.2084091398370376        3.9099517591785916E-004
   4.2140518863224390        3.9073632160112820E-004
   4.2196914822068807        3.9047819761850493E-004
   4.2253279258614675        3.9022085572490016E-004
   4.2309612156573060        3.8996369181805093E-004
   4.2365913499654990        3.8970674745850706E-004
   4.2422183271571523        3.8945020803042975E-004
   4.2478421456033706        3.8919405732032588E-004
   4.2534628036752586        3.8893819696940256E-004
   4.2590802997439212        3.8868255111354586E-004
   4.2646946321804622        3.8842705166444301E-004
   4.2703057993559872        3.8817167306320715E-004
   4.2759137996416010        3.8791642149428092E-004
   4.2815186314084084        3.8766109593195615E-004
   4.2871202930275141        3.8740555442754685E-004
   4.2927187828700228        3.8715007219571908E-004
   4.2983140993070386        3.8689443702680427E-004
   4.3039062407096678        3.8663813218409404E-004
   4.3094952054490134        3.8638179592060952E-004
   4.3150809918961812        3.8612567599524076E-004
   4.3206635984222768        3.8586837412163605E-004
   4.3262430233984031        3.8560961711260600E-004
   4.3318192651956657        3.8535088846981786E-004
   4.3373923221851687        3.8509290525804378E-004
   4.3429621927380193        3.8483546140414854E-004
   4.3485288752253188        3.8457803223300289E-004
   4.3540923680181747        3.8431848010412538E-004
   4.3596526694876907        3.8405421244076869E-004
   4.3652097780049717        3.8378714030161041E-004
   4.3707636919411215        3.8352352049845280E-004
   4.3763144096672466        3.8326568570887958E-004
   4.3818619295544510        3.8300802041626135E-004
   4.3874062499738393        3.8274314138978064E-004
   4.3929473692965155        3.8246996388745702E-004
   4.3984852858935861        3.8219557374536697E-004
   4.4040199981361550        3.8192832477171784E-004
   4.4095515043953259        3.8166796768430912E-004
   4.4150798030422056        3.8140194209320983E-004
   4.4206048924478978        3.8111517931997848E-004
   4.4261267709835064        3.8080713620494624E-004
   4.4316454370201388        3.8049353294296187E-004
