     -394.7744248895        0.0005569715       25.7985081680        0.0008779074
     -394.2807005838        0.0005598630       25.8596545352        0.0008901994
     -393.7870677766        0.0005649407       25.9831420439        0.0009070184
     -393.2935270938        0.0005743297       26.2110110133        0.0009313017
     -392.8000791616        0.0005865741       26.4983809451        0.0009590183
     -392.3067246059        0.0005984429       26.7648916234        0.0009846459
     -391.8134640528        0.0006079420       26.9672909745        0.0010057072
     -391.3202981283        0.0006160021       27.1330829244        0.0010243419
     -390.8272274584        0.0006244407       27.3074534053        0.0010446359
     -390.3342526693        0.0006338189       27.5019927948        0.0010652344
     -389.8413743868        0.0006425371       27.6752908695        0.0010825683
     -389.3485932371        0.0006478507       27.7635645133        0.0010925000
     -388.8559098462        0.0006490818       27.7563016765        0.0010956356
     -388.3633248401        0.0006479549       27.6981512922        0.0010946763
     -387.8708388448        0.0006463066       27.6365633301        0.0010962717
     -387.3784524864        0.0006461176       27.6184327640        0.0011070035
     -386.8861663910        0.0006488501       27.6683457061        0.0011245647
     -386.3939811845        0.0006547675       27.7828363592        0.0011452161
     -385.9018974930        0.0006624916       27.9244489394        0.0011641978
     -385.4099159425        0.0006689721       28.0264260139        0.0011744373
     -384.9180371591        0.0006714633       28.0391504821        0.0011782762
     -384.4262617688        0.0006691381       27.9516052563        0.0011761509
     -383.9345903976        0.0006626142       27.7772718993        0.0011632436
     -383.4430236716        0.0006542255       27.5702565209        0.0011442733
     -382.9515622167        0.0006473238       27.4038855661        0.0011280264
     -382.4602066591        0.0006438155       27.3163885384        0.0011173703
     -381.9689576247        0.0006434992       27.3011081665        0.0011131578
     -381.4778157397        0.0006440172       27.3037549353        0.0011139346
     -380.9867816300        0.0006427599       27.2669246469        0.0011156939
     -380.4958559216        0.0006400193       27.1983194919        0.0011172346
     -380.0050392406        0.0006377521       27.1418917445        0.0011197904
     -379.5143322131        0.0006377758       27.1433734511        0.0011245501
     -379.0237354651        0.0006414967       27.2359886911        0.0011373281
     -378.5332496225        0.0006475297       27.3871777907        0.0011607523
     -378.0428753115        0.0006536242       27.5454847442        0.0011913181
     -377.5526131580        0.0006594391       27.6975536943        0.0012223636
     -377.0624637882        0.0006655578       27.8474039921        0.0012461625
     -376.5724278280        0.0006714087       27.9734664976        0.0012535946
     -376.0825059034        0.0006762920       28.0639016154        0.0012457318
     -375.5926986406        0.0006814102       28.1600595862        0.0012369207
     -375.1030066655        0.0006861011       28.2558895146        0.0012341888
     -374.6134306042        0.0006879424       28.3007735664        0.0012365081
     -374.1239710827        0.0006886214       28.3321653265        0.0012469128
     -373.6346287271        0.0006943887       28.4731778899        0.0012679854
     -373.1454041633        0.0007087408       28.7818019776        0.0012995150
     -372.6562980174        0.0007281926       29.1714968259        0.0013394364
     -372.1673109155        0.0007428736       29.4362801754        0.0013784260
     -371.6784434836        0.0007428840       29.3870223563        0.0013985769
     -371.1896963476        0.0007277645       29.0329602202        0.0013853901
     -370.7010701338        0.0007084761       28.6062962082        0.0013487747
     -370.2125654680        0.0006961892       28.3368363686        0.0013100724
     -369.7241829763        0.0006927496       28.2606675210        0.0012827317
     -369.2359232848        0.0006924941       28.2613082927        0.0012665706
     -368.7477870194        0.0006902776       28.2342530719        0.0012594263
     -368.2597748063        0.0006876044       28.2186306561        0.0012702345
     -367.7718872714        0.0006897754       28.3188432879        0.0013068736
     -367.2841250409        0.0006995050       28.5786605905        0.0013666110
     -366.7964887406        0.0007152681       28.9400260438        0.0014333956
     -366.3089789967        0.0007282664       29.1862654992        0.0014691584
     -365.8215964352        0.0007292899       29.1386209664        0.0014563860
     -365.3343416821        0.0007179676       28.8222332035        0.0014070075
     -364.8472153635        0.0006985948       28.3539589883        0.0013386183
     -364.3602181054        0.0006795282       27.9361019968        0.0012843422
     -363.8733505338        0.0006691297       27.7504469610        0.0012705376
     -363.3866132747        0.0006668748       27.7569683422        0.0012858298
     -362.9000069543        0.0006677474       27.8258233279        0.0013096823
     -362.4135321985        0.0006700311       27.9037281001        0.0013287261
     -361.9271896333        0.0006736914       27.9923981637        0.0013435896
     -361.4409798849        0.0006805696       28.1495001070        0.0013782032
     -360.9549035791        0.0006877659       28.3067137177        0.0014244718
     -360.4689613422        0.0006910374       28.3589987170        0.0014497589
     -359.9831538000        0.0006901952       28.2972588463        0.0014373835
     -359.4974815787        0.0006863709       28.1599562549        0.0013964750
     -359.0119453043        0.0006816276       28.0064987794        0.0013358062
     -358.5265456027        0.0006781021       27.8983048552        0.0012683319
     -358.0412831001        0.0006765594       27.8611004006        0.0012107782
     -357.5561584225        0.0006761155       27.8818210828        0.0011770821
     -357.0711721959        0.0006756091       27.9305362021        0.0011751668
     -356.5863250463        0.0006732238       27.9594042753        0.0011958166
     -356.1016175997        0.0006705434       27.9904788530        0.0012281279
     -355.6170504823        0.0006715856       28.1017212561        0.0012740949
     -355.1326243201        0.0006778665       28.3175852991        0.0013338181
     -354.6483397390        0.0006889840       28.6236342295        0.0014048125
     -354.1641973651        0.0007022863       28.9533444773        0.0014770953
     -353.6801978245        0.0007162369       29.2684791246        0.0015456501
     -353.1963417431        0.0007291353       29.5209243159        0.0016021170
     -352.7126297471        0.0007360320       29.6005317440        0.0016338821
     -352.2290624624        0.0007324245       29.4254255226        0.0016200540
     -351.7456405151        0.0007196999       29.0480364634        0.0015635460
     -351.2623645312        0.0007031530       28.6006237431        0.0014854358
     -350.7792351367        0.0006892150       28.2368472330        0.0014085198
     -350.2962529578        0.0006825674       28.0616955148        0.0013612362
     -349.8134186203        0.0006844326       28.0923869268        0.0013528799
     -349.3307327504        0.0006913223       28.2278667219        0.0013627820
     -348.8481959741        0.0006967988       28.3132378674        0.0013575213
     -348.3658089175        0.0006947433       28.2183551386        0.0013099913
     -347.8835722064        0.0006846107       27.9618027037        0.0012280743
     -347.4014864671        0.0006716261       27.6901125039        0.0011515382
     -346.9195523255        0.0006633802       27.5806887612        0.0011158789
     -346.4377704076        0.0006637660       27.6996503244        0.0011270231
     -345.9561413396        0.0006684719       27.9228966063        0.0011607630
     -345.4746657473        0.0006727944       28.1367397215        0.0012025157
     -344.9933442570        0.0006759342       28.3193349077        0.0012521014
     -344.5121774945        0.0006792806       28.4995971208        0.0013100855
     -344.0311660859        0.0006852194       28.7280904052        0.0013731512
     -343.5503106573        0.0006976134       29.0899984816        0.0014478182
     -343.0696118347        0.0007169634       29.5781936326        0.0015373027
     -342.5890702442        0.0007329578       29.9429504742        0.0016147510
     -342.1086865117        0.0007345104       29.9414187518        0.0016353925
     -341.6284612633        0.0007216852       29.6002305875        0.0015970171
     -341.1483951250        0.0007049734       29.1700741317        0.0015364032
     -340.6684887229        0.0006951516       28.8903800177        0.0014858024
     -340.1887426830        0.0006963132       28.8480454408        0.0014572160
     -339.7091576314        0.0007047288       28.9582516547        0.0014431161
     -339.2297341940        0.0007166496       29.1460821094        0.0014422823
     -338.7504729969        0.0007328583       29.4286572786        0.0014630365
     -338.2713746661        0.0007486407       29.7007484645        0.0014877173
     -337.7924398278        0.0007567131       29.8247197427        0.0014986348
     -337.3136691078        0.0007589385       29.8442691988        0.0015048040
     -336.8350631323        0.0007594281       29.8227503545        0.0015099858
     -336.3566225272        0.0007587912       29.7602537046        0.0015015886
     -335.8783479187        0.0007586765       29.7150897240        0.0014925176
     -335.4002399327        0.0007649121       29.8358114832        0.0015096681
     -334.9222991953        0.0007810726       30.1890687645        0.0015576454
     -334.4445263325        0.0008005008       30.6047256222        0.0016052073
     -333.9669219703        0.0008132887       30.8705133748        0.0016261871
     -333.4894867348        0.0008189159       30.9820793335        0.0016174070
     -333.0122212521        0.0008208297       31.0210724715        0.0015989971
     -332.5351261481        0.0008227740       31.0732160023        0.0015875675
     -332.0582020488        0.0008275078       31.1933762899        0.0015983618
     -331.5814495804        0.0008366835       31.4038773193        0.0016236945
     -331.1048693689        0.0008540954       31.7821773201        0.0016624439
     -330.6284620402        0.0008819551       32.3771157976        0.0017289231
     -330.1522282204        0.0009205751       33.1840144891        0.0018371997
     -329.6761685356        0.0009628044       34.0342147889        0.0019595289
     -329.2002836118        0.0009970360       34.7048057566        0.0020630445
     -328.7245740750        0.0010145789       35.0461792293        0.0021261688
     -328.2490405513        0.0010153459       35.0679992026        0.0021470265
     -327.7736836666        0.0010055199       34.8934917315        0.0021366010
     -327.2985040471        0.0009872019       34.5681982904        0.0021021907
     -326.8235023188        0.0009641432       34.1701632295        0.0020668231
     -326.3486791076        0.0009455441       33.8594452696        0.0020588780
     -325.8740350396        0.0009365349       33.7001785138        0.0020720396
     -325.3995707410        0.0009355061       33.6433652113        0.0020912868
     -324.9252868376        0.0009379090       33.6046048436        0.0020976737
     -324.4511839555        0.0009337117       33.4095197333        0.0020654474
     -323.9772627208        0.0009108834       32.8584633124        0.0019784123
     -323.5035237595        0.0008704084       32.0182000663        0.0018656672
     -323.0299676977        0.0008273763       31.1804343949        0.0017593190
     -322.5565951613        0.0007951471       30.5727383427        0.0016777473
     -322.0834067764        0.0007784912       30.2691666118        0.0016271186
     -321.6104031690        0.0007702137       30.1040849932        0.0015986708
     -321.1375849653        0.0007630897       29.9313601893        0.0015734153
     -320.6649527911        0.0007594289       29.8157431199        0.0015391847
     -320.1925072725        0.0007623382       29.8312415258        0.0015043815
     -319.7202490357        0.0007696628       29.9528391459        0.0014729677
     -319.2481787065        0.0007789680       30.1441092814        0.0014447584
     -318.7762969111        0.0007895545       30.4179193870        0.0014395041
     -318.3046042754        0.0008070719       30.9073159921        0.0014983108
     -317.8331014256        0.0008325043       31.5940967590        0.0016114923
     -317.3617889875        0.0008608390       32.3286976765        0.0017529247
     -316.8906675874        0.0008872277       32.9867431269        0.0018948639
     -316.4197378512        0.0009140186       33.6152352174        0.0020373875
     -315.9490004049        0.0009468137       34.3043603656        0.0021809419
     -315.4784558746        0.0009808948       34.9429978085        0.0023127858
     -315.0081048864        0.0010081309       35.3793832203        0.0024252657
     -314.5379480661        0.0010257443       35.5618216958        0.0024979228
     -314.0679860400        0.0010313934       35.4460039412        0.0024996101
     -313.5982194339        0.0010274835       35.0950092806        0.0024281451
     -313.1286488741        0.0010165652       34.5851212295        0.0022937462
     -312.6592749864        0.0009995591       33.9995698455        0.0021273963
     -312.1900983969        0.0009807046       33.4800947963        0.0019890885
     -311.7211197317        0.0009647844       33.1108057975        0.0019000665
     -311.2523396167        0.0009482880       32.7851526754        0.0018231453
     -310.7837586781        0.0009262444       32.4025732219        0.0017385349
     -310.3153775418        0.0008998808       31.9882887788        0.0016554058
     -309.8471968340        0.0008788614       31.7236992191        0.0015930836
     -309.3792171805        0.0008715643       31.7592239651        0.0015670003
     -308.9114392075        0.0008766705       32.0592693271        0.0015752265
     -308.4438635410        0.0008901689       32.5477180394        0.0016186160
     -307.9764908070        0.0009147597       33.2804913307        0.0017253217
     -307.5093216316        0.0009480102       34.1655998419        0.0019017432
     -307.0423566408        0.0009771224       34.9018168255        0.0020905724
     -306.5755964606        0.0009907796       35.2486656014        0.0022245716
     -306.1090417171        0.0009907395       35.2526367833        0.0022916476
     -305.6426930362        0.0009802189       34.9855927041        0.0022994907
     -305.1765510441        0.0009633007       34.5702288148        0.0022664881
     -304.7106163668        0.0009541426       34.3344564424        0.0022629782
     -304.2448896303        0.0009604969       34.4146880099        0.0023070445
     -303.7793714605        0.0009784880       34.6968090494        0.0023737504
     -303.3140624837        0.0010001442       34.9941639647        0.0024369999
     -302.8489633258        0.0010153667       35.0973349171        0.0024535990
     -302.3840746128        0.0010185470       34.9262766995        0.0024084101
     -301.9193969708        0.0010094559       34.5300993860        0.0023193280
     -301.4549310257        0.0009955180       34.0960527794        0.0022243251
     -300.9906774037        0.0009911763       33.9095927503        0.0021689336
     -300.5266367308        0.0010053922       34.0991321312        0.0021721615
     -300.0628096330        0.0010321530       34.5105471081        0.0022140826
     -299.5991967364        0.0010573184       34.8688040383        0.0022583044
     -299.1357986669        0.0010737647       35.0805010987        0.0022844746
     -298.6726160506        0.0010849018       35.2535779866        0.0023023060
     -298.2096495136        0.0010920635       35.4110071635        0.0023174090
     -297.7468996818        0.0010920971       35.4685768634        0.0023219090
     -297.2843671814        0.0010819863       35.3288177748        0.0022881031
     -296.8220526383        0.0010648068       35.0373231716        0.0022064584
     -296.3599566785        0.0010480358       34.7506485020        0.0021098525
     -295.8980799282        0.0010373361       34.6079412641        0.0020361275
     -295.4364230134        0.0010369824       34.7007513389        0.0020096969
     -294.9749865600        0.0010418563       34.9278794099        0.0020213174
     -294.5137711942        0.0010520968       35.3056231203        0.0020715707
     -294.0527775419        0.0010781246       36.0226257000        0.0021901908
     -293.5920062291        0.0011259483       37.1630664738        0.0023995123
     -293.1314578821        0.0011900720       38.5678604316        0.0026766253
     -292.6711331266        0.0012550138       39.9018246423        0.0029475219
     -292.2110325889        0.0013129336       41.0126039271        0.0031854452
     -291.7511568948        0.0013597433       41.8055138095        0.0033662549
     -291.2915066705        0.0013893907       42.1890702794        0.0034748216
     -290.8320825421        0.0013969302       42.1115094470        0.0035068245
     -290.3728851354        0.0013810506       41.5701547392        0.0034507891
     -289.9139150766        0.0013437006       40.6055064548        0.0032945295
     -289.4551729917        0.0012886640       39.3246466781        0.0030462312
     -288.9966595067        0.0012222464       37.8824481766        0.0027454117
     -288.5383752477        0.0011555249       36.5127454328        0.0024453468
     -288.0803208407        0.0010991615       35.4398732161        0.0022120398
     -287.6224969117        0.0010562357       34.7296482935        0.0020726943
     -287.1649040867        0.0010292457       34.4113572928        0.0020283378
     -286.7075429919        0.0010215637       34.5069336333        0.0020731992
     -286.2504142532        0.0010320698       34.9390824350        0.0021895563
     -285.7935184967        0.0010530478       35.5106170268        0.0023414943
     -285.3368563483        0.0010748585       36.0080906356        0.0024800589
     -284.8804284342        0.0010887563       36.2539508627        0.0025627129
     -284.4242353804        0.0010939739       36.2725862548        0.0025799116
     -283.9682778129        0.0011001624       36.2885961477        0.0025731467
     -283.5125563577        0.0011132088       36.4120983774        0.0025725936
     -283.0570716409        0.0011310746       36.6050120317        0.0025797499
     -282.6018242885        0.0011509501       36.8366589635        0.0025894751
     -282.1468149265        0.0011679621       37.0367810431        0.0025936179
     -281.6920441810        0.0011686697       36.9696082022        0.0025554649
     -281.2375126780        0.0011495631       36.5798778044        0.0024542635
     -280.7832210436        0.0011239468       36.1237507763        0.0023440858
     -280.3291699037        0.0011006941       35.7489448377        0.0022397474
     -279.8753598845        0.0010890989       35.6295575931        0.0021705292
     -279.4217916118        0.0010942245       35.8578043011        0.0021817070
     -278.9684657119        0.0011111246       36.3166340745        0.0022498560
     -278.5153828107        0.0011415282       37.0081663651        0.0023669632
     -278.0625435342        0.0011821832       37.8265170849        0.0025155398
     -277.6099485085        0.0012178108       38.4799596703        0.0026442682
     -277.1575983596        0.0012409196       38.8716327333        0.0027275690
     -276.7054937136        0.0012563897       39.1251242366        0.0028020796
     -276.2536351965        0.0012649660       39.2437909546        0.0028863380
     -275.8020234343        0.0012604278       39.0785231653        0.0029401304
     -275.3506590530        0.0012384281       38.5375636645        0.0029074099
     -274.8995426787        0.0012072654       37.8013799200        0.0027983017
     -274.4486749374        0.0011766379       37.0728615757        0.0026563854
     -273.9980564552        0.0011524124       36.4871863227        0.0025109749
     -273.5476878581        0.0011372981       36.1151006350        0.0023836078
     -273.0975697721        0.0011304843       35.9464213714        0.0022988391
     -272.6477028233        0.0011253146       35.8434004695        0.0022372930
     -272.1980876377        0.0011114666       35.6145744205        0.0021551177
     -271.7487248412        0.0010885294       35.2779390061        0.0020544564
     -271.2996150601        0.0010671460       35.0445667514        0.0019774561
     -270.8507589202        0.0010590635       35.1272210096        0.0019594430
     -270.4021570477        0.0010698369       35.6145826315        0.0020213199
     -269.9538100685        0.0010973495       36.4434395181        0.0021553301
     -269.5057186087        0.0011380039       37.5156130159        0.0023407862
     -269.0578832944        0.0011853475       38.6852820854        0.0025453021
     -268.6103047515        0.0012338620       39.8297388864        0.0027502800
     -268.1629836061        0.0012795055       40.8816173868        0.0029569947
     -267.7159204843        0.0013226753       41.8619060167        0.0031970427
     -267.2691160120        0.0013595041       42.6461279086        0.0034523593
     -266.8225708153        0.0013764039       42.9139164210        0.0036347241
     -266.3762855203        0.0013627329       42.4561687765        0.0036661081
     -265.9302607529        0.0013214648       41.3752328864        0.0035499989
     -265.4844971393        0.0012642423       39.9369866290        0.0033346764
     -265.0389953053        0.0012034894       38.4237600855        0.0030667791
     -264.5937558772        0.0011493594       37.0681789894        0.0027806014
     -264.1487794808        0.0011136435       36.1399318651        0.0025442634
     -263.7040667423        0.0010995991       35.7017074572        0.0023793539
     -263.2596182877        0.0011009873       35.6340034477        0.0022763275
     -262.8154347430        0.0011095865       35.7734896809        0.0022232230
     -262.3715167342        0.0011207198       35.9990015762        0.0021900598
     -261.9278648874        0.0011307881       36.2229773882        0.0021634008
     -261.4844798286        0.0011430632       36.5005615933        0.0021465531
     -261.0413621839        0.0011667557       36.9983275500        0.0021682688
     -260.5985125792        0.0012000130       37.6778530673        0.0022250439
     -260.1559316407        0.0012377963       38.4656222354        0.0023122004
     -259.7136199943        0.0012794977       39.3719494845        0.0024494250
     -259.2715782661        0.0013235178       40.3468412755        0.0026542824
     -258.8298070821        0.0013637809       41.2464474610        0.0029145780
     -258.3883070683        0.0013960079       41.9458213068        0.0031882985
     -257.9470788509        0.0014222788       42.4201066330        0.0034078621
     -257.5061230557        0.0014410546       42.6429547108        0.0035392234
     -257.0654403089        0.0014508959       42.6454765074        0.0035938983
     -256.6250312366        0.0014563057       42.5350712452        0.0035989965
     -256.1848964646        0.0014591799       42.3578191002        0.0035739485
     -255.7450366191        0.0014573157       42.0814753695        0.0035289884
     -255.3054523260        0.0014476694       41.6766805514        0.0034481813
     -254.8661442115        0.0014348222       41.2507985544        0.0033513825
     -254.4271129016        0.0014214445       40.8662005828        0.0032431255
     -253.9883590222        0.0014094310       40.5683377490        0.0031356625
     -253.5498831995        0.0013983388       40.3555470273        0.0030368212
     -253.1116860594        0.0013892271       40.2467133990        0.0029581828
     -252.6737682281        0.0013845155       40.2653077350        0.0029147568
     -252.2361303314        0.0013861595       40.4130599353        0.0029132709
     -251.7987729956        0.0013909260       40.5879671508        0.0029337945
     -251.3616968465        0.0013951962       40.7068282889        0.0029521643
     -250.9249025103        0.0013973270       40.7496612391        0.0029628153
     -250.4883906129        0.0013932279       40.6793923775        0.0029566891
     -250.0521617804        0.0013815597       40.5105731123        0.0029311546
     -249.6162166389        0.0013649972       40.2850714058        0.0028881524
     -249.1805558143        0.0013467423       40.0474970114        0.0028296850
     -248.7451799327        0.0013344274       39.9416331877        0.0027834947
     -248.3100896202        0.0013334526       40.0477821968        0.0027655115
     -247.8752855027        0.0013414774       40.3293709017        0.0027770325
     -247.4407682064        0.0013563905       40.7552357574        0.0028282703
     -247.0065383572        0.0013774070       41.2971302421        0.0029187597
     -246.5725965811        0.0014023722       41.8997952113        0.0030488688
     -246.1389435043        0.0014252934       42.4251124827        0.0032053076
     -245.7055797527        0.0014362259       42.6637624479        0.0033319244
     -245.2725059524        0.0014284234       42.4866023666        0.0033512554
     -244.8397227294        0.0014081142       42.0459462892        0.0032762799
     -244.4072307098        0.0013844683       41.5577427015        0.0031721023
     -243.9750305195        0.0013614579       41.1268041901        0.0030770275
     -243.5431227846        0.0013463959       40.9006105055        0.0030202939
     -243.1115081312        0.0013383450       40.8376342344        0.0029922644
     -242.6801871853        0.0013322845       40.8660228360        0.0029845361
     -242.2491605728        0.0013339449       41.1080832781        0.0030388093
     -241.8184289200        0.0013458501       41.5745761826        0.0031523884
     -241.3879928527        0.0013652903       42.1878720015        0.0033004584
     -240.9578529970        0.0013894587       42.8660224061        0.0034646625
     -240.5280099790        0.0014161051       43.5460444487        0.0036375182
     -240.0984644247        0.0014483760       44.2714917238        0.0038429377
     -239.6692169601        0.0014867441       44.9923275586        0.0040762744
     -239.2402682112        0.0015185541       45.4185975799        0.0042622905
     -238.8116188042        0.0015245873       45.1968159177        0.0042793047
     -238.3832693649        0.0014989388       44.3042329032        0.0041013600
     -237.9552205196        0.0014478314       42.9552564344        0.0038003833
     -237.5274728941        0.0013836218       41.4335632819        0.0034392224
     -237.1000271145        0.0013199802       40.0132859151        0.0030740018
     -236.6728838069        0.0012672061       38.8935224707        0.0027609915
     -236.2460435973        0.0012338376       38.2625838954        0.0025560805
     -235.8195071117        0.0012303278       38.3081468016        0.0025137811
     -235.3932749762        0.0012544254       38.9258663936        0.0026107553
     -234.9673478168        0.0012922696       39.8031141895        0.0027822075
     -234.5417262595        0.0013298514       40.6795754866        0.0029835489
     -234.1164109304        0.0013635601       41.4728494545        0.0031977473
     -233.6914024555        0.0013897953       42.0735147705        0.0033812244
     -233.2667014608        0.0014042176       42.3835580181        0.0034916436
     -232.8423085724        0.0014040756       42.3621982921        0.0035122639
     -232.4182244162        0.0013909910       42.0776243483        0.0034676145
     -231.9944496185        0.0013669469       41.5889400048        0.0033821787
     -231.5709848050        0.0013351485       40.9710731318        0.0032563749
     -231.1478306020        0.0013072155       40.4573413849        0.0031347483
     -230.7249876355        0.0012927203       40.2205689338        0.0030703309
     -230.3024565314        0.0012890634       40.1839260061        0.0030579157
